0          References for Cross Section of 33SO     Total                                                                       
Lambda = 1800 - 2600 A                                                         
    Danielache et al., 2014
Lambda = 2600 - 4000 A
    No Data

0 Branching ratio for 33SO      Total        0 branches
Lambda  Total   33S/O
1800.00 	1.6761E-18	1.6761E-18
1800.20 	1.6821E-18	1.6821E-18
1800.40 	1.6881E-18	1.6881E-18
1800.60 	1.6942E-18	1.6942E-18
1800.80 	1.7002E-18	1.7002E-18
1801.00 	1.7063E-18	1.7063E-18
1801.20 	1.7123E-18	1.7123E-18
1801.40 	1.7183E-18	1.7183E-18
1801.60 	1.7244E-18	1.7244E-18
1801.80 	1.7304E-18	1.7304E-18
1802.00 	1.7364E-18	1.7364E-18
1802.20 	1.7424E-18	1.7424E-18
1802.40 	1.7483E-18	1.7483E-18
1802.60 	1.7542E-18	1.7542E-18
1802.80 	1.7602E-18	1.7602E-18
1803.00 	1.7661E-18	1.7661E-18
1803.20 	1.7719E-18	1.7719E-18
1803.40 	1.7777E-18	1.7777E-18
1803.60 	1.7836E-18	1.7836E-18
1803.80 	1.7894E-18	1.7894E-18
1804.00 	1.7951E-18	1.7951E-18
1804.20 	1.8008E-18	1.8008E-18
1804.40 	1.8065E-18	1.8065E-18
1804.60 	1.8121E-18	1.8121E-18
1804.80 	1.8178E-18	1.8178E-18
1805.00 	1.8233E-18	1.8233E-18
1805.20 	1.8288E-18	1.8288E-18
1805.40 	1.8343E-18	1.8343E-18
1805.60 	1.8398E-18	1.8398E-18
1805.80 	1.8453E-18	1.8453E-18
1806.00 	1.8506E-18	1.8506E-18
1806.20 	1.8560E-18	1.8560E-18
1806.40 	1.8613E-18	1.8613E-18
1806.60 	1.8667E-18	1.8667E-18
1806.80 	1.8719E-18	1.8719E-18
1807.00 	1.8771E-18	1.8771E-18
1807.20 	1.8823E-18	1.8823E-18
1807.40 	1.8875E-18	1.8875E-18
1807.60 	1.8927E-18	1.8927E-18
1807.80 	1.8978E-18	1.8978E-18
1808.00 	1.9030E-18	1.9030E-18
1808.20 	1.9081E-18	1.9081E-18
1808.40 	1.9132E-18	1.9132E-18
1808.60 	1.9183E-18	1.9183E-18
1808.80 	1.9234E-18	1.9234E-18
1809.00 	1.9285E-18	1.9285E-18
1809.20 	1.9335E-18	1.9335E-18
1809.40 	1.9386E-18	1.9386E-18
1809.60 	1.9437E-18	1.9437E-18
1809.80 	1.9488E-18	1.9488E-18
1810.00 	1.9539E-18	1.9539E-18
1810.20 	1.9590E-18	1.9590E-18
1810.40 	1.9642E-18	1.9642E-18
1810.60 	1.9694E-18	1.9694E-18
1810.80 	1.9746E-18	1.9746E-18
1811.00 	1.9798E-18	1.9798E-18
1811.20 	1.9850E-18	1.9850E-18
1811.40 	1.9904E-18	1.9904E-18
1811.60 	1.9957E-18	1.9957E-18
1811.80 	2.0010E-18	2.0010E-18
1812.00 	2.0063E-18	2.0063E-18
1812.20 	2.0119E-18	2.0119E-18
1812.40 	2.0174E-18	2.0174E-18
1812.60 	2.0229E-18	2.0229E-18
1812.80 	2.0284E-18	2.0284E-18
1813.00 	2.0341E-18	2.0341E-18
1813.20 	2.0398E-18	2.0398E-18
1813.40 	2.0456E-18	2.0456E-18
1813.60 	2.0514E-18	2.0514E-18
1813.80 	2.0571E-18	2.0571E-18
1814.00 	2.0631E-18	2.0631E-18
1814.20 	2.0692E-18	2.0692E-18
1814.40 	2.0752E-18	2.0752E-18
1814.60 	2.0813E-18	2.0813E-18
1814.80 	2.0875E-18	2.0875E-18
1815.00 	2.0938E-18	2.0938E-18
1815.20 	2.1002E-18	2.1002E-18
1815.40 	2.1066E-18	2.1066E-18
1815.60 	2.1129E-18	2.1129E-18
1815.80 	2.1196E-18	2.1196E-18
1816.00 	2.1263E-18	2.1263E-18
1816.20 	2.1330E-18	2.1330E-18
1816.40 	2.1397E-18	2.1397E-18
1816.60 	2.1466E-18	2.1466E-18
1816.80 	2.1536E-18	2.1536E-18
